"Mes","comentario","text_tokens"
202006,"ya les resolvieron"," "
202006,"claro el salvador gracias ya resolvieron el problema gracias por su pronta ayuda"," "
202006,"un placer quedamos a tus órdenes"," "
202006,"hola buenos días danyy posadas con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"hola buenos días alex es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"claro ayudenle al compañero"," "
202006,"pame acosta hector rodriguez"," "
202006,"jose david pero la factura sirmpre la estan cobrando"," "
202006,"hola pame acosta con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"yo estoy sin señal desde el domingo al mediodía en mi celular dice solo emergencia"," "
202006,"buenos días no tenemos cable desde antier no se cuál es el problema es aca altavista ilopango"," "
202006,"buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"queremos darle seguimiento a lo que nos comentas por favor escríbenos en privado"," "
202006,"salguero jorge para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018"," "
202006,"salguero jorge buenos días mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox"," "
202006,"gracias muy amable ya me atendieron en el número de whatsapp ya me solucionaron el problema pase buenas tardes"," "
202006,"nos complace que el inconveniente haya sido solventado jorge cualquier duda o consulta no dudes en contactarnos quedamos a tus ordenes saludos"," "
202006,"gracias"," "
202006,"gracias a ti jorge por tu preferencia saludos"," "
202006,"hola rigo por favor escríbenos vía inbox para poder ayudarte referente a tu renovación quedamos a la espera saludos"," "
202006,"no molesten dicen abierto y cuando uno rrevisa esta cerrado quien los entiende"," "
202006,"hola manuel por el momento no contamos con existencias del huawei y9 prime pero puedes visitar nuestra tienda en línea para ver la gran variedad que tenemos disponibles https tiendaenlinea claro com sv saludos"," "
202006,"que precio tiene el alcatel 1v"," "
202006,"hola gio castillo el teléfono alcatel 1v tiene un valor de 69 98 exclusivo de nuestra tienda en línea este precio incluye envío y tarjeta superpack de 3 50 puedes ingresar aquí https tiendaenlinea claro com sv aprovecha ya que lo estarás recibiendo hasta la puerta de tu casa quedateencasa"," "
202006,"hola pame acosta con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"hola luis escríbenos vía inbox con tus datos para poder ampliarte la información referente a tu consulta quedamos atentos saludos"," "
202006,"es en serio señores de claro ud creen que esto es una oferta"," "
202006,"ed mart para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018"," "
202006,"estará abierta la sucursal metrocentro santa ana esta semana"," "
202006,"hola karla comentarte que la agencia metrocentro santa ana no estará abierta hasta nuevo aviso si deseas puedes visitarnos en la tienda del centro en santa ana en un horario de lunes a viernes de 09 00 a m a 04 00 p m y sábado de 09 00 a m a 03 00 p m saludos"," "
202006,"y si atendieran bien por sus medios electrónicos y las llamadas al 22505555 no responden dan respuestas falsas y uno esperando la llamada de la solución prometida etc mal servicio"," "
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"ya estuve llamando y no me responden podrían ayudarme por favorquería hacer una consulta con referente a lo que es el internet residencial el día sábado hizo un nuevo contrato me dijeron que el día martes podrían venir hacer lo que es la instalación los técnicos y quería saber si siempre se podrá ya estuve llamando a atención a cliente pero parece haber irregularidad en las llamadas"," "
202006,"buenos días nuestro interés es ayudarte te invitamos a que nos contactes vía inbox para brindarle seguimiento al inconveniente quedamos a la espera de tus comentarios feliz día"," "
202006,"lidia alvarado para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018"," "
202006,"wilber león no no muchas gracias ya tuve los servicios de tigo y no es mucha la diferencia solo el precio"," "
202006,"lujan quezada con mucho gusto le ayudo inbox"," "
202006,"lidia alvarado inbox"," "
202006,"diego perez"," "
202006,"lujan quezada inbox"," "
202006,"lidia alvarado en que le puedo ayudar para resolver su reclamo"," "
202006,"aun no me atienden"," "
202006,"yo igual sigo esperando la llamada mi wifi no sirve desde hase cuatro dias los niños tiene q recivir sus clases en linia y tengo q estar gastando en rcargas apesar d la cuarentena me e esforzado para pagarlo lo peor es q creo q ellos mismos lo an arruinada x q ellos entraron alos pasajes y ya a nadie le funciona"," "
202006,"hola buenos días hazel estamos bríndando seguimiento a tu caso vía inbox estaremos pendiente de tu respuesta saludos"," "
202006,"queremos darle seguimiento a lo que nos comentas por favor escríbenos en privado"," "
202006,"buenos días abi estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"ya les di mis datos para que desactivan el servicio de inter pero no asen nada"," "
202006,"hola con el objetivo de ayudarte es necesario que nos contactes por medio de inbox quedamos a la espera de tu mensaje saludos"," "
202006,"buenos días necesito saber si las agencias de plaza mundo estarán disponibles para hacer nuestros pagos"," "
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"hola con el objetivo de ayudarte es necesario que nos contactes por medio de inbox quedamos a la espera de tu mensaje saludos"," "
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"ya tenemos un mes que se firmó un contrato y no instalan el cable he llamado a ese número cuesta 20minutos oyendo publucidad te contestan y no dan solución que ellos van a llamar tengo ocho días de estar esperando esa llamada"," "
202006,"buenos días ines estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"ines barrera hola me envía no fui para consultar sistemas"," "
202006,"ines barrera le envié inbox con la información"," "
202006,"ines barrera inbox"," "
202006,"ines barrera imbox"," "
202006,"ines barrera para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018"," "
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"nunca dan una solución buena y tardan mucho en contestar muy malo su servicio al cliente"," "
202006,"yo llevo ya casi un mes de que firme un contrato por 5mb y no me los quieren poner por disque zona roja pero cuando a uno lo hacen firmar ese contrato ahi no dicen nada ahí a uno le dicen que inmediatamente lo activaran necesito una solución factible ya"," "
202006,"fattima garcia imbox o whatsapp al 78026963"," "
202006,"fattima garcia le mandé inbox con la información"," "
202006,"ines barrera hola mándeme no dui para consultar al ws 76457305"," "
202006,"ines barrera mándeme no dui al 76457305 su dirección milton sosa ejec de ventas"," "
202006,"milton sosa gracias ya me instalaron el cable"," "
202006,"para cobrar son buenos tengo otro contrato que ni perdonan cuando uno se atrasa un día donde vivimos estamos incomunicados no tenemos transporte ni medios electrónicos como hacer el pago"," "
202006,"agencia plaza merliot estará abierta también"," "
202006,"buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos"," "
202006,"karlita aguilar buenos dias le envie un mensaje soy aserora de claro"," "
202006,"buenos días ines estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"hola buenos días yo hice contrato para k me vinieran a instalar internet y ahora resulta k no pueden venir xk an tomado la zona como vandalismo"," "
202006,"hola buenos días alejandra permítenos verificar tu caso solicitarte nos escribes a través de inbox y con gusto daremos seguimiento a lo sucedido quedamos al pendiente de tu mensaje saludos"," "
202006,"garcia alejandra le enviamos un inbox con la información"," "
202006,"garcia alejandra inbox"," "
202006,"necesito k me ayuden xk siempre e tenido internet claro y sin ningún problema lo an venido a instalar"," "
202006,"garcia alejandra buen día mi nombre es sara rivas soy gestor de agencia y es un gusto apoyarle me indica vía inbox cuál es su consulta"," "
202006,"para servirte cualquier duda o consulta estamos a la orden saludos"," "
202006,"milton sosa muy amable muchas gracias bendiciones"," "
202006,"garcia alejandra para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018"," "
202006,"garcia alejandra inbox"," "
202006,"buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos"," "
202006,"quiero saber si la agencia en la libertad está abierta"," "
202006,"hola buenos días alma lorena flores mendoza comentarte que puedes verificar el detalle de las sucursales que se encuentran laborando este día en el siguiente enlace https bit ly 3dqahq3 cualquier consulta adicional puedes escribirnos vía inbox y con gusto brindamos seguimiento saludos"," "
202006,"de nada sirve q estén ofreciendo e informando sobre sus horarios si son una pésima compañía muy mala la señal y no sólo por las lluvias uno les habla y no resuelven nada aaaaa pero recibo si viene puntualmente"," "
202006,"buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"edgar reinaldo cubias cubiaspara que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018"," "
202006,"comentarte que estamos en toda la disposición de ayudarte para ello solicitamos que nos puedas enviar el número del servicio vía inbox quedamos atentos a tus comentarios saludos"," "
202006,"por inbox te estamos brindando seguimiento"," "
202006,"claro el salvador yo quiero que me atiendan el problema de la señal del internet les mandaré mensaje"," "
202006,"buenos dias agencias en plaza mundo"," "
202006,"hola buenos días esa agencia no se encuentra abierta pero puedes visitarnos en metrocentro 8a etapa en un horario de 10 am a 4 pm"," "
202006,"hola buenos días esa agencia no se encuentra abierta pero puedes visitarnos en metrocentro 8a etapa en un horario de 10 am a 4 pm"," "
202006,"buenos días quiero saber si me pueden proporcionar la factura de internet para poder imprimirla y la de linea móvil para poder cancelarla muchas gracias"," "
202006,"marcia estela peña hola entra a mi claro el salvador y llena el formulario para que luego pueda descargar factura"," "
202006,"buenos días claro que sí envíanos un inbox junto con tu número para poder compartirte tu factura estaremos a la espera saludos"," "
202006,"marcia estela peña buenos días con gusto puedo ayudarle via inbox"," "
202006,"eliza alvarenga hola necesito informacion de un traslado de servicio"," "
202006,"hola buenas tardes envíanos tu número celular vía inbox para poder verificar tu caso quedaremos al pendiente"," "
202006,"ya lo hice y sigo esperando"," "
202006,"hola buenas tardes estamos interesados en poder ayudarte para ello es necesario que nos escribas vía inbox quedamos al pendiente saludos"," "
202006,"desde las 9 les mande mensaje les puse en esta pagina que me urge que se comuniquen con migo les escribí y les explique lo que me pasa y no responden entonces no pago las facturas"," "
202006,"claro el salvador ya se lo mande y no me respondieron"," "
202006,"hola marcia con gusto podemos ayudarte por favor envíanos por inbox los números de los cuales deseas la facturación de tu servicio quedaremos atentos"," "
202006,"claro el salvador tengo una línea para renovar equipo"," "
202006,"hola jorge buenas tardes con gusto te ayudamos a realizar el proceso por favor escríbenos por inbox envíanos el número del servicio a renovar y con gusto te brindamos todos los detalles quedaremos atentos"," "
202006,"claro el salvador señores de claro uno les quiere pagar y uds no responden pero viene mal una factura se tiene que respetar el contrato"," "
202006,"porq tanto pasos no dan solución rapidaaaa"," "
202006,"gracias"," "
202006,"hay yo desde las 9 estoy que quiero que me solucionen un problema hasta ganan de quitar los servicios con esta empresa tengo"," "
202006,"buenas noches jorge de la cruz comentarte que te estamos dando seguimiento por medio de inbox quedamos a la espera de tus mensajes"," "
202006,"hola buenos dias necesito comprar un telefono como hago por favor necesito que me ayuden gracias"," "
202006,"a esta pagina es por gusto reclamar todas las respuestas son automáticas no hay nadie administrando esta pagina si no creen fijense a continuación como me responderá automáticamente la página son respuestas automatizadas son unos araganes"," "
202006,"hola será un gusto poder atenderte si tienes cualquier duda o consulta puedes escribirnos por inbox feliz día"," "
202006,"marquez vlhadhimir para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018"," "
202006,"quisiera comprar un teléfono con ustedes como se puede hacer"," "
202006,"buenos kiero saber llo el 21de junio vence los tres meses de inter que uno no lo apagado pues llo no tengo trabajo pero ami lla me desconeptaron el inter"," "
202006,"hola envíanos tu número de servicio por privado y lo verificamos con gusto saludos"," "
202006,"hola envíanos tu número de servicio por privado y lo verificamos con gusto saludos"," "
202006,"adrián buenaventura no tendrían por q desconectartelo si lo hacen tenes derecho a quejarte y suspender tu contrato eso si tomé fotos o videos como pruebas ya q con estas compañias aquí en el salvador todo es de esperarse y hay q estar preparado"," "
202006,"hola envíanos tu número de servicio por privado y lo verificamos con gusto saludos"," "
202006,"hola no me han mandado mi factura"," "
202006,"hola será un gusto poder atenderte si tienes cualquier duda o consulta puedes escribirnos por inbox feliz día"," "
202006,"hola buenos días alejandra permítenos verificar tu caso solicitarte nos escribes a través de inbox y con gusto daremos seguimiento a lo sucedido quedamos al pendiente de tu mensaje saludos"," "
202006,"hola buenas tardes te atiende alberto en este momento verifico le muestra algún mensaje en pantalla"," "
202006,"esto sale en todas las pantallas desde el sábado en la noche después que vino el técnico a repararlo"," "
202006,"ya abrieron las sucursales de soyapango"," "
202006,"hola javier buenos días te comento que por la emergencia del covid 19 las agencias de soyapango están cerradas en san salvador las agencias que están trabajando san salvador centro agencia olímpica y metrocentro 8va etapa"," "
202006,"javier menéndez le envie mensaje feliz dia"," "
202006,"buen día piden el número de dui para entrar"," "
202006,"hola buenos días sofía marroquín comentarte que se atiende según decreto ejecutivo el cual consiste en recibir a todas aquellas personas que les corresponde salir en ese día por ello se solicita el dui cualquier consulta adicional puedes escribirnos vía inbox y con gusto brindamos seguimiento saludos"," "
202006,"hola será un gusto ayudarte por medio de inbox o whatsapp 7850 5555 quedamos a tus órdenes saludos"," "
202006,"para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018"," "
202006,"buenos días favor reabrir claro metro santa ana gracias"," "
202006,"hola buenos días escríbenos vía inbox con tus datos y asi poder ampliar el detalle quedamos al pendiente saludos"," "
202006,"si existe la ley de los tres meses por que si estoy pagando el servicio me están cobrando mora"," "
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"claro el salvador ya mande inbox"," "
202006,"hola buenos días sofía marroquín comentarte que se atiende según decreto ejecutivo el cual consiste en recibir a todas aquellas personas que les corresponde salir en ese día por ello se solicita el dui cualquier consulta adicional puedes escribirnos vía inbox y con gusto brindamos seguimiento saludos"," "
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"una pregunta y si no logro pagar me cobrar multa la ultima vez que lo intente estaba cerrado en metrosonsonate"," "
202006,"hola envíanos un inbox junto con el número de tu servicio para poder ayudarte saludos"," "
202006,"hola buenas tardes elena alas te invito a visitar al portal web https tiendaenlinea claro com sv ahí encontraras todos los modelos prepago disponibles y solicitar el envío hasta la puerta de tu hogar"," "
202006,"puede explicarme como es q yo pague el 13 de mayo la factura y hoy resulta q yo debo mayo y q ya pague junio no le parece ridiculo como voy a pagar un mes q empieza un mes antes"," "
202006,"hola muy buenos días quería saber como puedo a ser para desactivar el cable residencial espero me puedan dar información"," "
202006,"hola buenos días escríbenos vía inbox con tus datos y poder verificar tu consulta quedamos al pendiente saludos"," "
202006,"hola buenas noches estamos dando seguimiento a tu consulta vía inbox saludos"," "
202006,"hola envíanos un inbox junto con el número de tu servicio para poder ayudarte saludos"," "
202006,"una duda desde hace dias yo no tengo señal de internet la pregunta ez si x q no se a pagado me lo desconectaron diganme asi desconecto la caja de un solo"," "
202006,"por inbox te estamos brindan seguimiento saludos"," "
202006,"oigan que pasa con la red de claro ya estoy muy frustrado mucho falla la señal antes no era asi ahora siempre esta mala la señal que pasa con la red claro el salvador"," "
202006,"alexander casillas para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018"," "
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"cual es el horario de atencion en el call center"," "
202006,"buenas tardes con gusto ampliaremos la información a tu consulta contactanos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"buenos días tiene el huawei y6 y en cuanto"," "
202006,"aprovechados quieren q uno pague d un solo y con mora demasiado"," "
202006,"mala señal de internet muy deficiente por favor solucionar fallas"," "
202006,"buenas tardes mencionarte que tenemos todo el deseo de ayudarte por seguridad a tu información te invitamos nos contactes vía inbox para brindarte un seguimiento mas personalizado quedamos a la espera de tus comentarios feliz día"," "
202006,"jessica rivas buenas tardes mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox"," "
202006,"gracias"," "
202006,"por inbox te estamos brindando seguimiento"," "
202006,"santa ana que agencias están abiertas"," "
202006,"con gusto informarte que la agencia disponible es santa ana centro en horario de 09 00 am a 04 00 pm de lunes a viernes y sábado de 09 00 am a 03 00 pm saludos"," "
202006,"claro el salvador y en lourdes"," "
202006,"que lugares aqui por soyapango por plaza mundo esta abierto para cancelar gracias"," "
202006,"con gusto informarte que en san salvador las agencias disponibles son metrocentro 8a etapa 10 00 am a 04 00 pmmetrópolis 10 00 am a 04 00 pmagencia olímpica 09 00 am a 04 00 pmagencia centro ex telégrafo 09 00 am a 04 00 pm saludos"," "
202006,"por inbox te estamos brindan seguimiento saludos"," "
202006,"buenas tardes con gusto ampliaremos la información a tu consulta contactanos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"quisiera saber cuales agencias claro se encuentran abiertas"," "
202006,"hola kenneth paolo gonzalez con el objetivo de ayudarte en que departamento te encuentras"," "
202006,"un placer quedamos a tus órdenes"," "
202006,"buenas tardes estan ofreciendo internet inalambrico estos dias"," "
202006,"buenas tardes estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"hola kenneth paolo gonzalez con el objetivo de ayudarte en que departamento te encuentras"," "
202006,"esta abierta la sucursal metrocentro"," "
202006,"que horarios tienen"," "
202006,"buenas tardes mencionarte que estamos brindando seguimiento a tu consulta vía inbox quedamos a tus ordenes saludos"," "
202006,"buenas tardes me gustaría saber porque el internet residencial no funciona en este momento"," "
202006,"hola beatriz menjivar con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"necesito saber dónde puedo pagar mi factura en efectivo"," "
202006,"beatriz menjivar buenas noches con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox"," "
202006,"la tienda de unicentro soyapango han abierto"," "
202006,"buenas tardes glenda te hemos brindado una respuesta vía inbox para que revises tu bandeja de mensajes saludos"," "
202006,"buenas tardes yo extravié mi celular i como puedo aser para q meden el chip"," "
202006,"hola la tienda está abierta quiero un teléfono"," "
202006,"buenas noches rudy herrera comentarte que te estamos dando seguimiento por medio de inbox quedamos a la espera de tus mensajes saludos"," "
202006,"buenas tardes mencionarte que estamos brindando seguimiento a tu consulta vía inbox quedamos a tus ordenes saludos"," "
202006,"buenos tardes yo llevo ya casi un mes de que firme un contrato por 5mb y no me los quieren poner por disque zona roja pero cuando a uno lo hacen firmar ese contrato ahi no dicen nada ahí a uno le dicen que inmediatamente lo activaran necesito una solución factible en el cuál cumplan ese contrato en venirme a instalar mis 5mb"," "
202006,"hola fattima un gusto saludarte permítenos verificar tu caso escríbenos de favor a través de inbox para dar seguimiento y ayudarte con lo sucedido quedaremos muy al pendiente de tu mensaje feliz tarde"," "
202006,"buenas tardes si compro un cel en linea por que me urge ya que mi cel se daño me lo entregarian en los dias habiles que dice la pagina o no necesito que un asesor me atienda o me diga que puedo hacer"," "
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"buenas tardes la agencia de claro en unicentro soyapango esta abierta muchas gracias"," "
202006,"buenos días comentarte que en soyapango nuestras agencias se encuentran cerradas debido a la emergencia te solicitamos que te mantengas pendiente de nuestras redes saludos"," "
202006,"yo extravié mi celular i como puedo aser para q me brinden el chip porfavor"," "
202006,"hola buenas tardes miguel barahona te pedimos nos puedas enviar la información de tu servicio vía inbox para brindarte mas detalles ya que en este caso tienes que realizar una suspensión en la línea quedamos a la espera de tus comentarios saludos"," "
202006,"en santa ana ya está abierto"," "
202006,"buenas tardes en santa ana se encuentra abierta la agencia centro saludos"," "
202006,"nesecito un celular información sobre j8"," "
202006,"hola buenas noches estamos dando seguimiento a tu consulta vía inbox saludos"," "
202006,"actualmente el modelo que nos mencionas no lo tenemos disponible pero puedes revisar otras opciones a traes de nuestra tienda en linea ingresando a https tiendaenlinea claro com sv saludos"," "
202006,"muy amable gracias"," "
202006,"hay que bien"," "
202006,"buenas tardes quisiera saber cómo puedo hacer para comunicarme con ustedes pero no el agente virtual q manda en inbox por llamada no me contesta ni el portal digital no me sirve para lo q deseo saber sobre 2 facturas pendientes q tengo gracias"," "
202006,"enrique lopez le envíe mensaje"," "
202006,"buena tardes la tienda del centro comercial san luis esta abierta"," "
202006,"un gusto saludarte hemos verificado que ya se lleva el seguimiento de tu caso vía inbox"," "
202006,"una pregunta la agencia de metro sur está abierta"," "
202006,"hola buenas tardes te compartimos el horario de la agencia disponible metrocentro 8a etapa de 10 00 a m a 04 00 p m envíanos un inbox para más detalles saludos"," "
202006,"claro el salvador ok"," "
202006,"buenos días comentarte que en soyapango nuestras agencias se encuentran cerradas debido a la emergencia te solicitamos que te mantengas pendiente de nuestras redes saludos"," "
202006,"buenas tardes en santa ana se encuentra abierta la agencia centro saludos"," "
202006,"un gusto saludarte hemos verificado que ya se lleva el seguimiento de tu caso vía inbox"," "
202006,"hola"," "
202006,"hola esperanza buenas tardes cómo podemos ayudarte"," "
202006,"la tienda san luis a que horas trabaja"," "
202006,"hola buenas tardes mauricio es un gusto poder saludarte con el objetivo de brindarle un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox estaremos a la espera de tus comentarios saludos"," "
202006,"buenas tardes me puede decir porq no ay señal claro no tenemos señal desde el domingo nos urge q nos arreglen la antena aqui en atiocoyo san pablo tacachico"," "
202006,"hola linda buenas tardes queremos ayudarte por favor envíanos el número de tu servicio afectado para que podamos brindar atención a tu caso quedamos atentos"," "
202006,"la señal y el internet está muy mala arreglen eso"," "
202006,"hola linda buenas tardes queremos ayudarte por favor envíanos el número de tu servicio afectado para que podamos brindar atención a tu caso quedamos atentos"," "
202006,"gracias a ti jorge por tu preferencia saludos"," "
202006,"pongan tigo money para pagar los servicios de ustedes asi no se nos dificulta para hacer las grandes colas o para que al final nos digan que no se puede pagar"," "
202006,"llamo al 22505555 y nun atienden talvez por este medio se me pueda ayidar"," "
202006,"buenas tardes ernesto agradecemos tu sugerencia sin embargo te comentamos que también puedes pagar tus facturas en línea y desde la comodidad de tu casa ingresando al link sv mipagoclaro com quedamos a tus órdenes ante cualquier consulta"," "
202006,"hola esperanza buenas tardes cómo podemos ayudarte"," "
202006,"quiciera comprar un celular"," "
202006,"hola estamos en toda la disposición de ayudarte estamos brindando seguimiento vía inbox saludos"," "
202006,"necesito un número para ablar por q me quiero trasladar de casa pero n me contestan 22505555"," "
202006,"si existe la ley de los tres meses por que me están cobrando mora"," "
202006,"hola fabiola buenas tardes con gusto te brindamos la información por favor escríbenos en inbox con tus datos selecciona la opción asesor para que uno de nuestros compañeros pueda brindarte toda la asistencia quedamos atentos"," "
202006,"en metrocentro lourdes esta abierto"," "
202006,"hola esmeralda esta agencia se encuentra operando en horario de 10 00am a 04 00pm de martes a sábado y domingo de 10 00am a 03 00pm de igual manera a través de este medio quedamos a tus órdenes"," "
202006,"señores de claro tengo una consulta"," "
202006,"buenas tardes jenni un gusto saludarte cómo te podemos ayudar"," "
202006,"buenas tardes necesito saber si aquí en soyapango tienen abiertas las tiendas de unicentro soyapango o de la plaza necesito cancelar y no e podido de antemano muchas gracias"," "
202006,"hola esmeralda esta agencia se encuentra operando en horario de 10 00am a 04 00pm de martes a sábado y domingo de 10 00am a 03 00pm de igual manera a través de este medio quedamos a tus órdenes"," "
202006,"buenas tardes jenni un gusto saludarte cómo te podemos ayudar"," "
202006,"necesito saber dónde puedo pagar pero no tengo recibo para pagar efectivo"," "
202006,"necesito saber cuando vendran a instalar el internet residencial y cabliado"," "
202006,"un gusto saludarte hemos verificado que ya se lleva el seguimiento de tu caso vía inbox"," "
202006,"néstor tiznado inbox"," "
202006,"ya les conteste"," "
